Date,Open,High,Low,Close,Volume,Change,ChangeRatio,평균기온(℃),강수량(mm),Stock,강수량(mm)_log
2024-07-25,315000,342500,313000,332500,464700,17500,5.555555556,29.6,22.8,(주)블루베리굿,3.169685581
2024-07-26,332000,334000,322500,325000,165067,-7000,-2.108433735,28.3,3.6,(주)블루베리굿,1.526056303
2024-07-29,323500,333000,321500,329500,95268,6000,1.854714065,29,9.6,(주)블루베리굿,2.360854001
2024-07-30,326000,342000,326000,333000,164442,7000,2.147239264,28.6,7.2,(주)블루베리굿,2.104134154
2024-07-31,334000,335000,323000,324000,181873,-10000,-2.994011976,29.7,4.8,(주)블루베리굿,1.757857918
2024-08-01,325000,337000,322000,333500,219837,8500,2.615384615,29.9,2.4,(주)블루베리굿,1.223775432
2024-08-02,326000,337500,324000,336000,200803,10000,3.067484663,30.3,0,(주)블루베리굿,0
2024-08-05,332500,340000,311000,322000,408563,-10500,-3.157894737,28,25.1,(주)블루베리굿,3.261935314
2024-08-06,331500,342000,328000,337000,370935,5500,1.659125189,29.4,17.4,(주)블루베리굿,2.912350665
2024-08-07,332500,338500,322500,324500,290231,-8000,-2.406015038,30,9.7,(주)블루베리굿,2.370243741
2024-08-08,324500,325500,311000,321000,425356,-3500,-1.078582435,27.5,2,(주)블루베리굿,1.098612289
2024-08-09,323000,329000,317000,322000,260609,-1000,-0.309597523,28.9,1,(주)블루베리굿,0.693147181
2024-08-12,321000,330000,321000,328500,144514,7500,2.336448598,30.4,0,(주)블루베리굿,0
2024-08-13,325500,331500,322000,329500,127711,4000,1.228878648,30.8,0,(주)블루베리굿,0
2024-08-14,334000,342000,332000,337000,196856,3000,0.898203593,30.6,13.75,(주)블루베리굿,2.691243083
2024-08-16,343500,344500,335500,336500,151534,-7000,-2.037845706,27.7,17.1,(주)블루베리굿,2.895911938
2024-08-19,336500,336500,328000,329500,126345,-7000,-2.080237741,30.1,0.3,(주)블루베리굿,0.262364264
2024-08-20,333000,334000,327000,330000,104179,-3000,-0.900900901,30.4,0.1,(주)블루베리굿,0.09531018
2024-08-21,333000,353000,332000,350000,489967,17000,5.105105105,29.2,18.1,(주)블루베리굿,2.949688335
2024-08-22,351500,364000,348500,363000,474976,11500,3.271692745,28.9,0.6,(주)블루베리굿,0.470003629
2024-08-23,359500,366000,357000,359000,232206,-500,-0.139082058,28.5,0.45,(주)블루베리굿,0.371563556
2024-08-26,365500,378000,361500,378000,512014,12500,3.41997264,28.8,0,(주)블루베리굿,0
2024-08-27,378500,383000,371500,376500,341089,-2000,-0.528401585,27.4,0,(주)블루베리굿,0
2024-08-28,375000,379000,366500,368500,259901,-6500,-1.733333333,28.4,0,(주)블루베리굿,0
2024-08-29,371000,394000,370000,391000,725018,20000,5.39083558,28.8,0,(주)블루베리굿,0
2024-08-30,391000,391500,381500,388000,316463,-3000,-0.767263427,28,0.2,(주)블루베리굿,0.182321557
2024-09-02,392000,416500,392000,412000,792620,20000,5.102040816,26.6,0.8,(주)블루베리굿,0.587786665
2024-09-03,416500,419000,407000,411000,340713,-5500,-1.320528211,27.6,1,(주)블루베리굿,0.693147181
2024-09-04,399000,410000,396500,399500,373803,500,0.125313283,28,0.75,(주)블루베리굿,0.559615788
2024-09-05,410500,418000,401000,410000,463032,-500,-0.12180268,27.2,0.5,(주)블루베리굿,0.405465108
2024-09-06,412000,412500,392500,395000,419682,-17000,-4.126213592,26.7,0,(주)블루베리굿,0
2024-09-09,388500,404000,386000,399500,302125,11000,2.831402831,28.5,7.5,(주)블루베리굿,2.140066163
2024-09-10,398500,400000,378000,379500,421418,-19000,-4.767879548,29.9,10.95,(주)블루베리굿,2.480731278
2024-09-11,380500,402500,380500,399000,365687,18500,4.862023653,27.8,14.4,(주)블루베리굿,2.734367509
2024-09-12,403500,414000,395000,414000,361481,10500,2.602230483,27.5,5,(주)블루베리굿,1.791759469
2024-09-13,413500,414000,399500,399500,302530,-14000,-3.38573156,28.8,3.466666667,(주)블루베리굿,1.496642418
2024-09-19,405000,409500,391000,391500,303860,-13500,-3.333333333,29.8,24.1,(주)블루베리굿,3.222867846
2024-09-20,398500,407000,392500,393500,468352,-5000,-1.254705144,26.4,29.3,(주)블루베리굿,3.411147713
2024-09-23,397000,402500,390500,397000,233849,0,0,22.8,0.588888889,(주)블루베리굿,0.46303496
2024-09-24,401000,413000,401000,413000,447420,12000,2.992518703,22,0.977777778,(주)블루베리굿,0.68197388
2024-09-25,415000,420000,409000,413500,349449,-1500,-0.361445783,23.4,1.366666667,(주)블루베리굿,0.861482495
2024-09-26,410500,415500,402500,413500,304509,3000,0.730816078,24.7,1.755555556,(주)블루베리굿,1.013619076
2024-09-27,413000,418000,406500,414500,250953,1500,0.363196126,23.5,2.144444444,(주)블루베리굿,1.145637227
2024-09-30,419500,430000,414500,414500,445787,-5000,-1.191895113,22.4,3.311111111,(주)블루베리굿,1.461195669
2024-10-02,409500,421500,408500,408500,245424,-1000,-0.244200244,15.6,5.55,(주)블루베리굿,1.87946505
2024-10-04,403500,406000,396000,403500,255155,0,0,16.9,5.033333333,(주)블루베리굿,1.79729965
2024-10-07,413500,426000,409000,420000,433698,6500,1.571946796,17.5,4.7,(주)블루베리굿,1.740466175
2024-10-08,416500,444000,412000,436500,803706,20000,4.801920768,18,3.166666667,(주)블루베리굿,1.427116356
2024-10-10,432000,433000,421000,427000,635669,-5000,-1.157407407,19.1,0.1,(주)블루베리굿,0.09531018
2024-10-11,426500,428500,408500,411000,441897,-15500,-3.634232122,18.7,1.675,(주)블루베리굿,0.98394938
2024-10-14,407500,413500,402500,406000,245480,-1500,-0.36809816,18.8,6.4,(주)블루베리굿,2.00148
2024-10-15,407500,409000,389500,403500,631127,-4000,-0.981595092,20.1,2,(주)블루베리굿,1.098612289
2024-10-16,415000,415000,404500,404500,495248,-10500,-2.530120482,19.9,3.533333333,(주)블루베리굿,1.511457504
2024-10-17,403000,411000,397000,397000,250437,-6000,-1.488833747,20.3,5.066666667,(주)블루베리굿,1.802809305
2024-10-18,396500,399000,385000,388500,250780,-8000,-2.017654477,21.9,6.6,(주)블루베리굿,2.028148247
2024-10-21,389000,393500,387500,389500,135508,500,0.128534704,15.1,3.7,(주)블루베리굿,1.547562509
2024-10-22,386500,388000,376500,381500,213207,-5000,-1.293661061,17.7,28.8,(주)블루베리굿,3.394508394
2024-10-23,381500,405500,381500,403000,332684,21500,5.635648755,14.6,2.9,(주)블루베리굿,1.360976553
2024-10-24,411000,419000,403000,406500,405512,-4500,-1.094890511,12.8,2.625,(주)블루베리굿,1.287854288
2024-10-25,419000,419000,406500,407000,242245,-12000,-2.863961814,14.9,2.35,(주)블루베리굿,1.208960346
2024-10-28,403000,417500,403000,416500,360352,13500,3.349875931,16.3,2.3,(주)블루베리굿,1.193922468
2024-10-29,410000,412500,400500,409000,281126,-1000,-0.243902439,16.8,2.8,(주)블루베리굿,1.335001067
2024-10-30,406500,417500,405000,411500,174514,5000,1.2300123,15.8,3.3,(주)블루베리굿,1.458615023
2024-10-31,408000,417000,404500,407500,266013,-500,-0.12254902,16.3,3.8,(주)블루베리굿,1.568615918
2024-11-01,405000,419000,404500,412500,254445,7500,1.851851852,14.3,4.3,(주)블루베리굿,1.667706821
2024-11-04,417000,427000,408000,426000,418485,9000,2.158273381,15.5,0.4,(주)블루베리굿,0.336472237
2024-11-05,422000,425500,416500,420000,177179,-2000,-0.473933649,11.2,0.333333333,(주)블루베리굿,0.287682072
2024-11-06,426500,429000,386000,390500,689223,-36000,-8.440797186,9,0.266666667,(주)블루베리굿,0.236388778
2024-11-07,389000,391000,375000,386000,456391,-3000,-0.771208226,8.9,0.2,(주)블루베리굿,0.182321557
2024-11-08,394500,408500,394000,398500,379413,4000,1.013941698,11.9,0.133333333,(주)블루베리굿,0.125163143
2024-11-11,435000,435500,415000,416000,969362,-19000,-4.367816092,14,0.05,(주)블루베리굿,0.048790164
2024-11-12,418000,433500,416000,427000,642992,9000,2.153110048,14.1,0.1,(주)블루베리굿,0.09531018
2024-11-13,421500,425000,411500,412000,349926,-9500,-2.253855279,14.2,0.15,(주)블루베리굿,0.139761942
2024-11-14,421500,423000,405000,422000,461180,500,0.118623962,15.5,0.2,(주)블루베리굿,0.182321557
2024-11-15,403000,403500,371000,371000,1016392,-32000,-7.94044665,16.8,0.1,(주)블루베리굿,0.09531018
2024-11-18,375000,385500,375000,383500,365846,8500,2.266666667,4.3,0.42,(주)블루베리굿,0.350656872
2024-11-19,384500,395500,380500,393500,292704,9000,2.340702211,5.8,0.28,(주)블루베리굿,0.246860078
2024-11-20,393500,402500,390000,400500,216309,7000,1.778907243,8.2,0.14,(주)블루베리굿,0.131028262
2024-11-21,399000,406500,394500,400500,209853,1500,0.37593985,10.6,0,(주)블루베리굿,0
2024-11-22,403500,409500,402000,405000,142194,1500,0.371747212,8.6,0,(주)블루베리굿,0
2024-11-25,410000,425000,408000,419500,446632,9500,2.317073171,12.3,0.6,(주)블루베리굿,0.470003629
2024-11-26,417000,422000,405000,406000,215592,-11000,-2.637889688,9.3,15.7,(주)블루베리굿,2.815408719
2024-11-27,408500,414000,399500,400500,174304,-8000,-1.958384333,4,4.8,(주)블루베리굿,1.757857918
2024-11-28,400000,405500,399000,402500,116484,2500,0.625,5.9,3.3,(주)블루베리굿,1.458615023
2024-11-29,400000,402500,380000,381500,280997,-18500,-4.625,3.3,4,(주)블루베리굿,1.609437912
2024-12-02,387000,397500,385000,391500,185989,4500,1.162790698,10.4,0,(주)블루베리굿,0
2024-12-03,393500,401000,385000,397000,241946,3500,0.889453621,3.5,0,(주)블루베리굿,0
2024-12-04,391000,395000,384500,389000,246025,-2000,-0.511508951,5,0,(주)블루베리굿,0
2024-12-05,389000,395000,382000,382000,170616,-7000,-1.799485861,6.3,2.1,(주)블루베리굿,1.131402111
2024-12-06,383000,397000,383000,390500,265117,7500,1.958224543,5.5,0.4,(주)블루베리굿,0.336472237
2024-12-09,385500,397500,379500,387500,254353,2000,0.518806744,3.7,0.12,(주)블루베리굿,0.113328685
2024-12-10,392000,396000,384500,385000,249658,-7000,-1.785714286,4.9,0.24,(주)블루베리굿,0.21511138
2024-12-11,388000,391000,376500,378000,260700,-10000,-2.577319588,3.6,0.36,(주)블루베리굿,0.3074847
2024-12-12,383000,404500,374000,404500,586555,21500,5.613577023,2,0.48,(주)블루베리굿,0.392042088
2024-12-13,396000,400000,389500,400000,330114,4000,1.01010101,1,0.6,(주)블루베리굿,0.470003629
2024-12-16,399000,402500,394500,398000,204346,-1000,-0.250626566,4.4,1.1,(주)블루베리굿,0.741937345
2024-12-17,398500,405000,378500,382500,392455,-16000,-4.015056462,3.5,0.825,(주)블루베리굿,0.601579987
2024-12-18,384000,386000,380000,381500,208785,-2500,-0.651041667,-0.7,0.55,(주)블루베리굿,0.438254931
2024-12-19,373500,380000,368000,372000,247458,-1500,-0.401606426,-1.3,0.275,(주)블루베리굿,0.242946179
2024-12-20,375000,377000,356000,357500,359300,-17500,-4.666666667,2.5,0,(주)블루베리굿,0
2024-12-23,359000,361500,345000,359000,284110,0,0,1,0,(주)블루베리굿,0
2024-12-24,361500,362000,350000,350000,172107,-11500,-3.181189488,1.5,0.133333333,(주)블루베리굿,0.125163143
2024-12-26,351500,352000,343500,344500,174814,-7000,-1.991465149,2.8,0.4,(주)블루베리굿,0.336472237
2024-12-27,341000,350500,340500,348000,200696,7000,2.052785924,0.4,1.7,(주)블루베리굿,0.993251773
2024-12-30,345000,358500,345000,348000,169683,3000,0.869565217,7.2,0.05,(주)블루베리굿,0.048790164
2024-01-02,53300,53800,52700,53600,811158,300,0.562851782,5.4,0,무야호 농업회사법인,0
2024-01-03,53200,53600,52600,52600,689245,-600,-1.127819549,3.3,1.4,무야호 농업회사법인,0.875468737
2024-01-04,52100,52400,51700,51700,755382,-400,-0.767754319,2.7,1.1,무야호 농업회사법인,0.741937345
2024-01-05,51600,51700,51100,51300,569782,-300,-0.581395349,6.7,0.8,무야호 농업회사법인,0.587786665
2024-01-08,51700,52500,51500,52200,539904,500,0.967117988,-2.4,2,무야호 농업회사법인,1.098612289
2024-01-09,52800,52900,52100,52400,470134,-400,-0.757575758,2.9,4,무야호 농업회사법인,1.609437912
2024-01-10,51600,52100,51300,51300,4539715,-300,-0.581395349,0.9,0.5,무야호 농업회사법인,0.405465108
2024-01-11,51500,52200,51000,51000,1704375,-500,-0.970873786,2.7,1.6,무야호 농업회사법인,0.955511445
2024-01-12,51200,51400,50600,51000,1169346,-200,-0.390625,4.4,2.7,무야호 농업회사법인,1.30833282
2024-01-15,51000,51800,50900,51600,708782,600,1.176470588,-0.7,5.533333333,무야호 농업회사법인,1.876917278
2024-01-16,51200,51500,50800,51100,736825,-100,-0.1953125,-0.2,6.166666667,무야호 농업회사법인,1.969440646
2024-01-17,50800,51300,49750,49800,1340792,-1000,-1.968503937,6.8,6.8,무야호 농업회사법인,2.054123734
2024-01-18,49450,49700,49200,49400,873664,-50,-0.101112235,7.2,18.1,무야호 농업회사법인,2.949688335
2024-01-19,49500,49750,48900,49500,860502,0,0,7.8,0.1,무야호 농업회사법인,0.09531018
2024-01-22,49100,49850,49100,49300,1063329,200,0.407331976,-3.9,0.3,무야호 농업회사법인,0.262364264
2024-01-23,50300,51500,50000,51400,1800015,1100,2.186878728,-7,0,무야호 농업회사법인,0
2024-01-24,51400,53000,51000,52100,1825246,700,1.361867704,-5,0,무야호 농업회사법인,0
2024-01-25,51700,52900,51600,52900,1478934,1200,2.321083172,-3.3,0,무야호 농업회사법인,0
2024-01-26,52500,53900,52500,53800,1997168,1300,2.476190476,0.4,0,무야호 농업회사법인,0
2024-01-29,53900,56000,53300,55600,2107798,1700,3.153988868,1.2,0,무야호 농업회사법인,0
2024-01-30,55900,56700,55100,55900,1842740,0,0,3.2,0,무야호 농업회사법인,0
2024-01-31,55100,57000,55000,56600,1343293,1500,2.722323049,7.6,0,무야호 농업회사법인,0
2024-02-01,58700,61500,57700,61300,4269503,2600,4.429301533,5.3,0,무야호 농업회사법인,0
2024-02-02,62400,66500,61500,66300,5492430,3900,6.25,3.1,1.25,무야호 농업회사법인,0.810930216
2024-02-05,65000,65600,61500,62700,4587829,-2300,-3.538461538,5.4,17.5,무야호 농업회사법인,2.917770732
2024-02-06,62100,64400,61700,63100,2056719,1000,1.610305958,3.5,0.8,무야호 농업회사법인,0.587786665
2024-02-07,62500,66400,62100,64700,2483851,2200,3.52,1.3,0.6,무야호 농업회사법인,0.470003629
2024-02-08,65400,67600,65000,67600,2402421,2200,3.363914373,1.2,0.4,무야호 농업회사법인,0.336472237
2024-02-13,70100,71100,67900,69700,2716168,-400,-0.570613409,11.3,0.45,무야호 농업회사법인,0.371563556
2024-02-14,67900,68500,66500,67300,1484617,-600,-0.88365243,14.6,0.6,무야호 농업회사법인,0.470003629
2024-02-15,66000,66700,65000,65100,7779512,-900,-1.363636364,6.1,2.1,무야호 농업회사법인,1.131402111
2024-02-16,65600,67700,64700,67700,2072109,2100,3.201219512,3.2,6.866666667,무야호 농업회사법인,2.062634423
2024-02-19,67800,69900,67800,68800,1838345,1000,1.474926254,10.6,36.7,무야호 농업회사법인,3.629660094
2024-02-20,69000,69300,65300,67900,1717155,-1100,-1.594202899,6.3,5.2,무야호 농업회사법인,1.824549292
2024-02-21,65900,67200,64100,65100,2802649,-800,-1.213960546,6.2,14.3,무야호 농업회사법인,2.727852828
2024-02-22,64400,65600,63100,64900,2438017,500,0.776397516,4.5,4.7,무야호 농업회사법인,1.740466175
2024-02-23,65000,66600,64500,65800,1813624,800,1.230769231,4.4,1.6,무야호 농업회사법인,0.955511445
2024-02-26,64200,64800,59700,62500,2648251,-1700,-2.647975078,4.7,1.475,무야호 농업회사법인,0.906240396
2024-02-27,62000,63200,61500,62400,1643919,400,0.64516129,7.2,1.05,무야호 농업회사법인,0.717839793
2024-02-28,62000,62900,60900,62300,1588795,300,0.483870968,8.3,0.625,무야호 농업회사법인,0.485507816
2024-02-29,61900,64200,61900,63500,3356139,1600,2.584814216,6.5,0.2,무야호 농업회사법인,0.182321557
2024-03-04,65700,69500,64000,69000,4010440,3300,5.02283105,9,0,무야호 농업회사법인,0
2024-03-05,70500,72900,69500,69500,3649003,-1000,-1.418439716,7,4.8,무야호 농업회사법인,1.757857918
2024-03-06,70000,70500,68100,69800,1954067,-200,-0.285714286,8.2,3.2,무야호 농업회사법인,1.435084525
2024-03-07,69000,71600,68900,71200,2090836,2200,3.188405797,4.4,1.6,무야호 농업회사법인,0.955511445
2024-03-08,70500,71300,69600,70900,1777459,400,0.567375887,3.5,0,무야호 농업회사법인,0
2024-03-11,70100,71200,69200,70700,1416572,600,0.855920114,7.4,0,무야호 농업회사법인,0
2024-03-12,71300,74500,70900,73200,2220086,1900,2.664796634,6.2,0.2,무야호 농업회사법인,0.182321557
2024-03-13,73900,78500,73500,77500,3013824,3600,4.871447903,6.1,0.15,무야호 농업회사법인,0.139761942
2024-03-14,75900,78600,75500,78600,2287531,2700,3.557312253,7.3,0.1,무야호 농업회사법인,0.09531018
2024-03-15,75500,77000,74800,76200,4331136,700,0.927152318,8.9,0.05,무야호 농업회사법인,0.048790164
2024-03-18,74400,75100,71500,74400,2045651,0,0,7.7,0.2,무야호 농업회사법인,0.182321557
2024-03-19,73300,74100,72300,72500,1542773,-800,-1.091405184,7.2,0.4,무야호 농업회사법인,0.336472237
2024-03-20,73900,76500,73300,73800,2289677,-100,-0.135317997,4.7,0.266666667,무야호 농업회사법인,0.236388778
2024-03-21,73600,76800,73600,76100,1926427,2500,3.39673913,5.2,0.133333333,무야호 농업회사법인,0.125163143
2024-03-22,75000,76000,74300,74900,1244910,-100,-0.133333333,12.5,0,무야호 농업회사법인,0
2024-03-25,74200,75100,71000,72000,2053367,-2200,-2.964959569,11.9,14.3,무야호 농업회사법인,2.727852828
2024-03-26,72300,74400,71800,71800,1711871,-500,-0.691562932,8.8,27.9,무야호 농업회사법인,3.363841595
2024-03-27,71700,72000,68700,69000,2106983,-2700,-3.765690377,10.9,28.5,무야호 농업회사법인,3.384390263
2024-03-28,70000,70900,69500,70300,1618747,300,0.428571429,10,29.1,무야호 농업회사법인,3.404525172
2024-03-29,71300,71800,69500,69500,1004163,-1800,-2.52454418,10.1,0,무야호 농업회사법인,0
2024-04-01,69100,70000,68000,68400,739530,-700,-1.013024602,13.6,2.566666667,무야호 농업회사법인,1.271631453
2024-04-02,67500,70000,67100,68900,1333450,1400,2.074074074,16.2,2.9,무야호 농업회사법인,1.360976553
2024-04-03,68900,69300,67300,67300,1515589,-1600,-2.322206096,14.3,27.7,무야호 농업회사법인,3.356897123
2024-04-04,68100,70600,67700,69500,1134908,1400,2.055800294,13.9,6.4,무야호 농업회사법인,2.00148
2024-04-05,68400,70000,68400,69100,859793,700,1.023391813,13.5,0.9,무야호 농업회사법인,0.641853886
2024-04-08,68900,70700,68700,69300,813994,400,0.580551524,15.8,2.07,무야호 농업회사법인,1.121677562
2024-04-09,70700,70700,69000,69100,718818,-1600,-2.263083451,14.7,2.46,무야호 농업회사법인,1.241268589
2024-04-11,64500,69200,64500,68300,2899225,3800,5.891472868,16.9,3.24,무야호 농업회사법인,1.444563269
2024-04-12,67400,67400,65400,66300,1761052,-1100,-1.632047478,17.8,3.63,무야호 농업회사법인,1.532556868
2024-04-15,66200,66900,64200,66200,1368363,0,0,17,4.8,무야호 농업회사법인,1.757857918
2024-04-16,65300,65600,63600,64400,1391662,-900,-1.378254211,14.4,0,무야호 농업회사법인,0
2024-04-17,64400,65100,63000,63100,1023648,-1300,-2.01863354,15.5,1.175,무야호 농업회사법인,0.777028665
2024-04-18,63500,64800,63100,64000,1298020,500,0.787401575,16.4,2.35,무야호 농업회사법인,1.208960346
2024-04-19,63300,63900,62000,63700,973239,400,0.631911532,18.3,3.525,무야호 농업회사법인,1.509617577
2024-04-22,65700,70200,65700,69500,1586956,3800,5.783866058,17.7,0.4,무야호 농업회사법인,0.336472237
2024-04-23,70500,73200,69800,70200,2285085,-300,-0.425531915,16,0.4,무야호 농업회사법인,0.336472237
2024-04-24,69900,71600,68700,68900,997947,-1000,-1.430615165,13.7,4.5,무야호 농업회사법인,1.704748092
2024-04-25,68300,70600,68200,69300,745906,1000,1.464128843,15.9,3.7,무야호 농업회사법인,1.547562509
2024-04-26,73000,76900,72000,76000,2421484,3000,4.109589041,17.3,2.9,무야호 농업회사법인,1.360976553
2024-04-29,74100,78000,74000,76600,1741772,2500,3.373819163,18.1,0.5,무야호 농업회사법인,0.405465108
2024-04-30,76000,76800,74200,75600,1776194,-400,-0.526315789,15.2,0.2,무야호 농업회사법인,0.182321557
2024-05-02,73500,75100,71900,72300,1513058,-1200,-1.632653061,16.9,9.366666667,무야호 농업회사법인,2.338595531
2024-05-03,73200,75200,73000,73700,934829,500,0.683060109,17.9,4.733333333,무야호 농업회사법인,1.746297095
2024-05-07,73200,75300,73000,73900,1154827,700,0.956284153,13.9,12.9,무야호 농업회사법인,2.63188884
2024-05-08,74500,77900,74300,77700,1562656,3200,4.295302013,15.4,2.3,무야호 농업회사법인,1.193922468
2024-05-09,76600,77800,76000,76600,1476710,0,0,15.9,7.633333333,무야호 농업회사법인,2.15563068
2024-05-10,77500,81300,76700,79300,1559192,1800,2.322580645,18,12.96666667,무야호 농업회사법인,2.636673538
2024-05-13,79900,83300,79900,81600,1874188,1700,2.127659574,17.4,5.433333333,무야호 농업회사법인,1.861492807
2024-05-14,80000,80700,78300,79600,1337168,-400,-0.5,18.4,7.766666667,무야호 농업회사법인,2.170956651
2024-05-16,77500,83300,77500,81000,2083221,3500,4.516129032,14.5,0.6,무야호 농업회사법인,0.470003629
2024-05-17,79800,80900,79500,80100,1221504,300,0.37593985,19.9,1.09,무야호 농업회사법인,0.737164066
2024-05-20,80000,83400,80000,81600,1065223,1600,2,20.2,2.56,무야호 농업회사법인,1.269760545
2024-05-21,80500,82400,80400,81600,716670,1100,1.366459627,20.4,3.05,무야호 농업회사법인,1.398716881
2024-05-22,81600,82200,79100,79100,917205,-2500,-3.06372549,21.3,3.54,무야호 농업회사법인,1.512927012
2024-05-23,78000,79000,76900,77300,925094,-700,-0.897435897,21,4.03,무야호 농업회사법인,1.615419984
2024-05-24,76100,77100,75500,76900,925189,800,1.051248357,19.7,4.52,무야호 농업회사법인,1.70837786
2024-05-27,76900,78200,76000,76300,929166,-600,-0.78023407,18.2,4.583333333,무야호 농업회사법인,1.71978597
2024-05-28,75800,77300,75600,77100,832984,1300,1.715039578,19.6,3.666666667,무야호 농업회사법인,1.540445041
2024-05-29,76300,79700,76200,78100,1356462,1800,2.359108781,21.3,2.75,무야호 농업회사법인,1.32175584
2024-05-30,78800,80500,77800,78700,1263670,-100,-0.126903553,21.3,1.833333333,무야호 농업회사법인,1.041453875
2024-05-31,79900,81500,78700,79400,3330077,-500,-0.625782228,20.8,0.916666667,무야호 농업회사법인,0.650587566
2024-06-03,78900,80000,78500,79300,769784,400,0.506970849,20.7,9.4,무야호 농업회사법인,2.341805806
2024-06-04,78600,79300,76900,77600,1025937,-1000,-1.272264631,21.3,7.05,무야호 농업회사법인,2.085672091
2024-06-05,77600,78200,75800,77400,807918,-200,-0.257731959,21.7,4.7,무야호 농업회사법인,1.740466175
2024-06-07,78900,80200,77200,79600,1168578,700,0.887198986,22.2,0,무야호 농업회사법인,0
2024-06-10,77900,79700,77400,78400,679182,500,0.641848524,24.9,5.842857143,무야호 농업회사법인,1.923205355
2024-06-11,79200,79900,78400,78400,753820,-800,-1.01010101,24.8,6.414285714,무야호 농업회사법인,2.003408641
2024-06-12,77700,79400,77200,79100,694678,1400,1.801801802,25.1,6.985714286,무야호 농업회사법인,2.077654231
2024-06-13,80300,81900,80100,81000,2214075,700,0.871731009,25.8,7.557142857,무야호 농업회사법인,2.146766356
2024-06-14,80400,81300,79500,80900,1578329,500,0.621890547,26.1,8.128571429,무야호 농업회사법인,2.211409212
2024-06-17,79600,80500,78000,78300,955490,-1300,-1.633165829,23.5,9.842857143,무야호 농업회사법인,2.383506535
2024-06-18,79000,79300,77300,77400,1034489,-1600,-2.025316456,24.8,10.41428571,무야호 농업회사법인,2.434865704
2024-06-19,77800,78900,77500,78900,666484,1100,1.413881748,26.9,10.98571429,무야호 농업회사법인,2.483715464
2024-06-20,78800,81100,78600,80800,804224,2000,2.538071066,25,11.55714286,무야호 농업회사법인,2.530289656
2024-06-21,80000,80900,78600,78600,2545856,-1400,-1.75,26.3,12.12857143,무야호 농업회사법인,2.57479088
2024-06-24,78900,80500,78800,80000,1039625,1100,1.394169835,24.3,0,무야호 농업회사법인,0
2024-06-25,80600,80600,78800,79000,1164822,-1600,-1.985111663,23.2,7.16,무야호 농업회사법인,2.099244169
2024-06-26,78300,79500,77200,78900,1037746,600,0.766283525,24.8,14.32,무야호 농업회사법인,2.729159164
2024-06-27,78200,79000,77300,78500,786044,300,0.383631714,24,21.48,무야호 농업회사법인,3.112626025
2024-06-28,79300,79900,78200,78500,1017673,-800,-1.008827238,25.8,28.64,무야호 농업회사법인,3.3891248
2024-07-01,79600,80000,78700,79600,816331,0,0,26,1.2,무야호 농업회사법인,0.78845736
2024-07-02,79900,85000,79300,83200,3164153,3300,4.130162703,27.2,11.5,무야호 농업회사법인,2.525728644
2024-07-03,84300,88900,83600,84400,2271584,100,0.118623962,26.8,25.2,무야호 농업회사법인,3.265759411
2024-07-04,83700,88300,83000,85900,1718537,2200,2.628434886,28.3,16.05,무야호 농업회사법인,2.836150204
2024-07-05,87300,90000,86600,88200,1333089,900,1.030927835,26.2,6.9,무야호 농업회사법인,2.066862759
2024-07-08,88200,88700,86900,86900,777731,-1300,-1.473922902,26.3,35.8,무야호 농업회사법인,3.605497845
2024-07-09,86000,87100,83000,85200,1492712,-800,-0.930232558,24,84.5,무야호 농업회사법인,4.448516376
2024-07-10,85500,85700,83600,83600,1479668,-1900,-2.222222222,23.8,72.9,무야호 농업회사법인,4.302712828
2024-07-11,84500,86300,84500,85400,1583831,900,1.065088757,24.3,0,무야호 농업회사법인,0
2024-07-12,85700,87800,85400,87000,1301388,1300,1.516919487,25.3,0,무야호 농업회사법인,0
2024-07-15,87100,87100,84700,85700,991529,-1400,-1.607347876,26.8,7.7,무야호 농업회사법인,2.163323026
2024-07-16,85300,86200,83900,84100,1271447,-1200,-1.406799531,26.2,2.1,무야호 농업회사법인,1.131402111
2024-07-17,84300,84900,83500,84100,1098955,-200,-0.237247924,28.2,18.4,무야호 농업회사법인,2.965273066
2024-07-18,84000,84600,83300,84400,1037570,400,0.476190476,27.1,34.7,무야호 농업회사법인,3.575150689
2024-07-19,83100,85500,82500,84800,850800,1700,2.045728039,26.1,1.9,무야호 농업회사법인,1.064710737
2024-07-22,84400,87000,83800,86500,1319996,2100,2.488151659,29.6,4.25,무야호 농업회사법인,1.658228077
2024-07-23,87200,89600,86200,88300,1398881,1100,1.26146789,28.6,0,무야호 농업회사법인,0
2024-07-24,89400,90500,84400,84600,2808718,-4800,-5.369127517,28,42,무야호 농업회사법인,3.761200116
2024-07-25,84300,85500,83500,84000,1451918,-300,-0.355871886,29.6,22.8,무야호 농업회사법인,3.169685581
2024-07-26,85100,88800,84900,87900,2209948,2800,3.290246769,28.3,3.6,무야호 농업회사법인,1.526056303
2024-07-29,87900,92400,87600,90800,1806488,2900,3.299203641,29,9.6,무야호 농업회사법인,2.360854001
2024-07-30,89900,90300,89000,89300,781624,-600,-0.667408231,28.6,7.2,무야호 농업회사법인,2.104134154
2024-07-31,89000,89800,86800,87900,1370202,-1100,-1.235955056,29.7,4.8,무야호 농업회사법인,1.757857918
2024-08-01,87900,89700,87500,88300,806043,400,0.455062571,29.9,2.4,무야호 농업회사법인,1.223775432
